,Date,Hour,Price (Euros),Day,Month,Year,BusinessDay,Season,Night,Trend_abs,Trend
237,2010-01-10,22,43.0,10,1,2010,0,0,0,-2.6199999999999974,1
238,2010-01-10,23,43.0,10,1,2010,0,0,0,0.0,1
239,2010-01-10,24,38.1,10,1,2010,0,0,1,-4.899999999999999,2
240,2010-01-11,1,59.43,11,1,2010,1,0,1,21.33,1
241,2010-01-11,2,45.93,11,1,2010,1,0,1,-13.5,2
242,2010-01-11,3,36.09,11,1,2010,1,0,1,-9.839999999999996,2
243,2010-01-11,4,31.0,11,1,2010,1,0,1,-5.090000000000003,2
244,2010-01-11,5,30.91,11,1,2010,1,0,1,-0.08999999999999986,1
245,2010-01-11,6,30.9,11,1,2010,1,0,1,-0.010000000000001563,1
246,2010-01-11,7,37.31,11,1,2010,1,0,1,6.410000000000004,1
247,2010-01-11,8,57.04,11,1,2010,1,0,0,19.729999999999997,1
248,2010-01-11,9,70.5,11,1,2010,1,0,0,13.46,1
249,2010-01-11,10,71.5,11,1,2010,1,0,0,1.0,1
250,2010-01-11,11,71.0,11,1,2010,1,0,0,-0.5,1
251,2010-01-11,12,70.04,11,1,2010,1,0,0,-0.9599999999999937,1
252,2010-01-11,13,68.75,11,1,2010,1,0,0,-1.2900000000000063,1
253,2010-01-11,14,84.48,11,1,2010,1,0,0,15.730000000000004,1
254,2010-01-11,15,81.52,11,1,2010,1,0,0,-2.960000000000008,2
255,2010-01-11,16,61.45,11,1,2010,1,0,0,-20.069999999999993,2
256,2010-01-11,17,72.69,11,1,2010,1,0,0,11.239999999999995,1
257,2010-01-11,18,89.0,11,1,2010,1,0,0,16.310000000000002,1
258,2010-01-11,19,80.66,11,1,2010,1,0,0,-8.340000000000003,2
259,2010-01-11,20,63.5,11,1,2010,1,0,0,-17.159999999999997,2
260,2010-01-11,21,49.99,11,1,2010,1,0,0,-13.509999999999998,2
261,2010-01-11,22,43.66,11,1,2010,1,0,0,-6.330000000000005,2
262,2010-01-11,23,66.19,11,1,2010,1,0,0,22.53,1
263,2010-01-11,24,62.92,11,1,2010,1,0,1,-3.269999999999996,2
264,2010-01-12,1,63.2,12,1,2010,1,0,1,0.28000000000000114,1
265,2010-01-12,2,67.27,12,1,2010,1,0,1,4.069999999999993,1
266,2010-01-12,3,61.85,12,1,2010,1,0,1,-5.419999999999995,2
267,2010-01-12,4,55.0,12,1,2010,1,0,1,-6.850000000000001,2
268,2010-01-12,5,53.02,12,1,2010,1,0,1,-1.9799999999999969,1
269,2010-01-12,6,60.29,12,1,2010,1,0,1,7.269999999999996,1
270,2010-01-12,7,75.0,12,1,2010,1,0,1,14.71,1
271,2010-01-12,8,102.12,12,1,2010,1,0,0,27.120000000000005,1
272,2010-01-12,9,143.28,12,1,2010,1,0,0,41.16,1
273,2010-01-12,10,195.56,12,1,2010,1,0,0,52.28,1
274,2010-01-12,11,179.58,12,1,2010,1,0,0,-15.97999999999999,2
275,2010-01-12,12,158.11,12,1,2010,1,0,0,-21.47,2
276,2010-01-12,13,93.99,12,1,2010,1,0,0,-64.12000000000002,2
277,2010-01-12,14,75.17,12,1,2010,1,0,0,-18.819999999999993,2
278,2010-01-12,15,66.11,12,1,2010,1,0,0,-9.060000000000002,2
279,2010-01-12,16,66.2,12,1,2010,1,0,0,0.09000000000000341,1
280,2010-01-12,17,65.66,12,1,2010,1,0,0,-0.5400000000000063,1
281,2010-01-12,18,83.73,12,1,2010,1,0,0,18.070000000000007,1
282,2010-01-12,19,101.25,12,1,2010,1,0,0,17.519999999999996,1
283,2010-01-12,20,72.77,12,1,2010,1,0,0,-28.480000000000004,2
284,2010-01-12,21,64.15,12,1,2010,1,0,0,-8.61999999999999,2
285,2010-01-12,22,42.0,12,1,2010,1,0,0,-22.150000000000006,2
286,2010-01-12,23,61.1,12,1,2010,1,0,0,19.1,1
287,2010-01-12,24,54.69,12,1,2010,1,0,1,-6.410000000000004,2
288,2010-01-13,1,44.96,13,1,2010,1,0,1,-9.729999999999997,2
289,2010-01-13,2,46.4,13,1,2010,1,0,1,1.4399999999999977,1
290,2010-01-13,3,45.88,13,1,2010,1,0,1,-0.519999999999996,1
291,2010-01-13,4,35.01,13,1,2010,1,0,1,-10.870000000000005,2
292,2010-01-13,5,34.28,13,1,2010,1,0,1,-0.7299999999999969,1
293,2010-01-13,6,37.11,13,1,2010,1,0,1,2.8299999999999983,1
294,2010-01-13,7,53.05,13,1,2010,1,0,1,15.939999999999998,1
295,2010-01-13,8,66.18,13,1,2010,1,0,0,13.13000000000001,1
296,2010-01-13,9,63.92,13,1,2010,1,0,0,-2.260000000000005,1
297,2010-01-13,10,61.46,13,1,2010,1,0,0,-2.460000000000001,1
298,2010-01-13,11,62.36,13,1,2010,1,0,0,0.8999999999999986,1
299,2010-01-13,12,63.88,13,1,2010,1,0,0,1.5200000000000031,1
300,2010-01-13,13,66.46,13,1,2010,1,0,0,2.579999999999991,1
301,2010-01-13,14,65.15,13,1,2010,1,0,0,-1.309999999999988,1
302,2010-01-13,15,63.6,13,1,2010,1,0,0,-1.5500000000000043,1
303,2010-01-13,16,57.65,13,1,2010,1,0,0,-5.950000000000003,2
304,2010-01-13,17,58.29,13,1,2010,1,0,0,0.6400000000000006,1
305,2010-01-13,18,67.01,13,1,2010,1,0,0,8.720000000000006,1
306,2010-01-13,19,72.13,13,1,2010,1,0,0,5.11999999999999,1
307,2010-01-13,20,71.03,13,1,2010,1,0,0,-1.0999999999999943,1
308,2010-01-13,21,67.5,13,1,2010,1,0,0,-3.530000000000001,2
309,2010-01-13,22,43.5,13,1,2010,1,0,0,-24.0,2
310,2010-01-13,23,51.67,13,1,2010,1,0,0,8.170000000000002,1
311,2010-01-13,24,47.0,13,1,2010,1,0,1,-4.670000000000002,2
312,2010-01-14,1,44.09,14,1,2010,1,0,1,-2.9099999999999966,2
313,2010-01-14,2,45.18,14,1,2010,1,0,1,1.0899999999999963,1
314,2010-01-14,3,41.19,14,1,2010,1,0,1,-3.990000000000002,2
315,2010-01-14,4,33.5,14,1,2010,1,0,1,-7.689999999999998,2
316,2010-01-14,5,32.21,14,1,2010,1,0,1,-1.2899999999999991,1
317,2010-01-14,6,40.9,14,1,2010,1,0,1,8.689999999999998,1
318,2010-01-14,7,51.47,14,1,2010,1,0,1,10.57,1
319,2010-01-14,8,65.25,14,1,2010,1,0,0,13.780000000000001,1
320,2010-01-14,9,65.58,14,1,2010,1,0,0,0.3299999999999983,1
321,2010-01-14,10,66.2,14,1,2010,1,0,0,0.6200000000000045,1
322,2010-01-14,11,66.19,14,1,2010,1,0,0,-0.010000000000005116,1
323,2010-01-14,12,66.17,14,1,2010,1,0,0,-0.01999999999999602,1
324,2010-01-14,13,65.29,14,1,2010,1,0,0,-0.8799999999999955,1
325,2010-01-14,14,63.08,14,1,2010,1,0,0,-2.210000000000008,1
326,2010-01-14,15,62.03,14,1,2010,1,0,0,-1.0499999999999972,1
327,2010-01-14,16,57.23,14,1,2010,1,0,0,-4.800000000000004,2
328,2010-01-14,17,61.11,14,1,2010,1,0,0,3.8800000000000026,1
329,2010-01-14,18,69.0,14,1,2010,1,0,0,7.890000000000001,1
330,2010-01-14,19,87.96,14,1,2010,1,0,0,18.959999999999994,1
331,2010-01-14,20,69.99,14,1,2010,1,0,0,-17.97,2
332,2010-01-14,21,66.19,14,1,2010,1,0,0,-3.799999999999997,2
333,2010-01-14,22,55.59,14,1,2010,1,0,0,-10.599999999999994,2
334,2010-01-14,23,55.53,14,1,2010,1,0,0,-0.060000000000002274,1
335,2010-01-14,24,50.62,14,1,2010,1,0,1,-4.910000000000004,2
336,2010-01-15,1,47.73,15,1,2010,1,0,1,-2.8900000000000006,1
337,2010-01-15,2,47.78,15,1,2010,1,0,1,0.05000000000000426,1
338,2010-01-15,3,42.75,15,1,2010,1,0,1,-5.030000000000001,2
339,2010-01-15,4,32.99,15,1,2010,1,0,1,-9.759999999999998,2
340,2010-01-15,5,32.0,15,1,2010,1,0,1,-0.990000000000002,1
341,2010-01-15,6,39.84,15,1,2010,1,0,1,7.840000000000003,1
342,2010-01-15,7,48.96,15,1,2010,1,0,1,9.119999999999997,1
343,2010-01-15,8,65.0,15,1,2010,1,0,0,16.04,1
344,2010-01-15,9,65.17,15,1,2010,1,0,0,0.1700000000000017,1
345,2010-01-15,10,64.82,15,1,2010,1,0,0,-0.3500000000000085,1
346,2010-01-15,11,66.18,15,1,2010,1,0,0,1.3600000000000136,1
347,2010-01-15,12,66.0,15,1,2010,1,0,0,-0.18000000000000682,1
348,2010-01-15,13,62.93,15,1,2010,1,0,0,-3.0700000000000003,2
